filename,snr_pr,snr_noisy,lsd_pr,lsd_noisy,P808_MOS pr,SIG_raw pr,BAK_raw pr,OVRL pr,SIG pr,BAK pr,P808_MOS hr,SIG_raw hr,BAK_raw hr,OVRL hr,SIG hr,BAK hr,P808_MOS noisy,SIG_raw noisy,BAK_raw noisy,OVRL noisy,SIG noisy,BAK noisy
/VCTK-Corpus/wav48/p347/p347_317.wav,-6.786956191062927,-6.985604581749484,4.2618804,5.490009461178266,3.1486373,4.037747,4.399521,3.331024627351311,3.5655690629810075,4.134880040172554,3.50605,4.009721,4.375722,3.2939661464768477,3.5502778877883,4.124031703607115,3.2528267,4.1526256,3.3128383,3.0431790996409958,3.626810844094376,3.4871359798438215
/VCTK-Corpus/wav48/p347/p347_189.wav,-13.318566083908081,-13.480699265299112,4.3163714,5.1028418058159755,3.5944283,4.053738,3.798543,3.193604853343547,3.5743003496546013,3.8165586077083544,3.5973203,4.126393,3.9408834,3.2387855366914082,3.613092973155935,3.9005556174640326,3.5563793,4.1821613,3.592875,3.170066041865414,3.6422680990247818,3.6857670606477173
/VCTK-Corpus/wav48/p347/p347_158.wav,11.087610721588135,10.496207375194654,2.9755874,3.542030174824639,3.148689,4.0747986,4.4543986,3.3281745628291346,3.5856364345435714,4.159242900342852,3.4237509,4.0680084,4.349872,3.2932541624938336,3.5819896740158996,4.112215721707702,3.1876557,4.097935,3.8382163,3.166715440626091,3.598004166957583,3.840506682352826
/VCTK-Corpus/wav48/p347/p347_233.wav,-14.468227624893188,-15.41216491905856,5.238121,6.259061689168614,3.3633466,3.9370337,3.435207,3.022350150504028,3.51013247630909,3.577957472332465,3.4781978,4.065055,4.2007937,3.28236572445796,3.5804010190316236,4.040166363025108,3.2628627,3.9282312,2.8516715,2.7876271687217478,3.505199855536483,3.122001027654304
/VCTK-Corpus/wav48/p347/p347_124.wav,-8.836109638214111,-10.398916307305164,3.2726345,3.4539968312811093,3.845185,4.0411067,4.1227555,3.274673107615798,3.5673612230363965,3.9998285873591644,3.83132,4.0685363,4.2290797,3.2869869799177307,3.5821634017280926,4.054167735126181,3.7282605,4.1401706,3.3467178,3.0290761889533178,3.6203021070875883,3.5141023951117547
/VCTK-Corpus/wav48/p347/p347_234.wav,-6.940683722496033,-7.56038702025137,3.6589808,4.393700768495775,3.9131353,4.2255416,4.4101176,3.421229489531872,3.6644899171338516,4.139484740826376,3.9708183,4.2238503,4.3523617,3.3857683653899797,3.6637302338337143,4.113305554232806,3.8672855,4.158412,3.706549,3.2206266175615608,3.6298635890973294,3.7547900328060315
/VCTK-Corpus/wav48/p347/p347_123.wav,-11.034338474273682,-11.135475406114105,4.5886855,5.621861596557473,3.583463,4.185042,4.436316,3.423820215333382,3.643756318296086,4.151003938197786,3.733074,4.218498,4.4680214,3.4272255462968215,3.660968130083821,4.165130523618344,3.35983,4.335006,2.99321,3.022911080341922,3.719489465052907,3.239986920334253
/VCTK-Corpus/wav48/p347/p347_007.wav,-10.484325885772705,-11.127464603311228,6.0328116,7.619920141421586,3.130521,4.1784887,2.9084623,2.9256941311850624,3.640362855242916,3.1703143929881192,4.0727587,4.06374,4.325945,3.3005709432321084,3.579693167833437,4.101046019975262,2.7134736,3.0085866,1.4285718,1.8210655982650248,2.9181579276746095,1.6340360800774112
/VCTK-Corpus/wav48/p347/p347_310.wav,-10.515525341033936,-10.598587854502824,3.3092504,3.3984582319130725,3.2456748,3.8054361,3.8983579,3.076910280383435,3.4350320333866886,3.8760196190207914,3.3550608,3.8558338,4.1778784,3.1498415325721014,3.464136737764856,4.028572454903789,3.3429577,3.7877405,3.9600785,3.099269032607004,3.4247115783789255,3.9114746299444985
/VCTK-Corpus/wav48/p347/p347_248.wav,-12.920570373535156,-13.02950239901767,3.5862772,4.2286255376114195,3.917141,4.0369945,4.189058,3.29610666421328,3.565154770695452,4.033775184233931,3.9597123,4.201361,4.361851,3.3880369540005675,3.652164499785408,4.117647074799749,3.8972256,4.093635,4.0188046,3.2699457690201448,3.5955969196593514,3.9412532473617117
/VCTK-Corpus/wav48/p347/p347_299.wav,17.85325050354004,18.918509170894303,2.0752106,1.284677520967915,3.181468,4.029111,4.3578496,3.285115351522878,3.560949934222947,4.115906259541321,3.241735,4.090096,4.3670807,3.3100486822854527,3.5938237725800124,4.120155822916107,3.262772,4.0593667,4.3704,3.2975676517611867,3.5773373069620535,4.121678371885965
/VCTK-Corpus/wav48/p347/p347_359.wav,-10.06446361541748,-10.414897185392977,3.602714,4.597168538845741,3.2591221,3.9805362,4.2261395,3.2732336408379124,3.5342524213495667,4.052688832502163,3.3412673,3.9779208,4.398403,3.2571071711823696,3.532830698661521,4.134299034303244,3.177899,3.9058545,4.0667686,3.172829352552612,3.4924562471951117,3.9701065579293657
/VCTK-Corpus/wav48/p347/p347_388.wav,15.851811170578003,16.627563749752245,1.9688772,1.0344831237712961,3.5307117,4.2223,4.344255,3.3958951696355504,3.662582288070014,4.109033168724858,3.5594711,4.2491903,4.4299555,3.4315475961865025,3.6761644628280172,4.148242682400882,3.5431716,4.2445474,4.3971453,3.420643170277065,3.6740493352550145,4.133306729229254
/VCTK-Corpus/wav48/p347/p347_116.wav,-11.147980690002441,-11.24509130672764,3.5574517,3.889291927155959,3.2038226,4.0901313,4.1849155,3.313580717543764,3.5938426125638183,4.03214758292706,3.2536652,3.9690437,4.2083807,3.2331949609837674,3.5279603048915584,4.043974472932997,3.1492584,3.9381557,3.9196987,3.148736154634353,3.5107602767227126,3.8883921967215738
/VCTK-Corpus/wav48/p347/p347_201.wav,1.4367790520191193,1.3873845029068876,2.1714797,1.848794450125269,3.426579,3.9517796,3.8667443,3.163326780698958,3.5183665259647148,3.8574708886478186,3.4951236,3.9466069,4.172803,3.2173811442198454,3.515482263417359,4.025985849470712,3.4877765,3.9298785,4.075518,3.200423886343854,3.506123908016211,3.9750954009143253
/VCTK-Corpus/wav48/p347/p347_325.wav,-4.3754225969314575,-4.40512286018238,2.7363055,2.8411330444138856,3.276037,4.2794366,4.544127,3.475547934040331,3.6917788911369853,4.197284499259831,3.319952,4.2630906,4.415279,3.4221295688542552,3.6836230608768283,4.14175224220842,3.2879105,4.1822524,4.382123,3.386508239311148,3.6422355520314986,4.126867845078846
/VCTK-Corpus/wav48/p347/p347_032.wav,2.7480190992355347,2.637690804272052,2.2203975,2.169914941766379,3.8240747,4.1876254,4.252012,3.3574936973249496,3.644933934497718,4.065102087973486,3.7669277,4.195154,4.2335944,3.331985808489534,3.648965147225907,4.055341052689378,3.7361193,4.2085266,4.0561104,3.312850998551648,3.655838634915574,3.9642114807553526
/VCTK-Corpus/wav48/p347/p347_322.wav,-10.197302103042603,-10.499691276906695,3.9231458,5.029914400896083,3.6543684,4.114489,4.340344,3.3732708141454437,3.6066242048637442,4.107742988439842,3.708585,4.272888,4.488539,3.460458468636453,3.688228157326119,4.173811362071164,3.5792902,4.0932975,3.2948806,3.021794813383302,3.5954577646025556,3.475835061089954
